"weather station","year","month","total snow depth","average snow depth","max snow depth"
"St_paul",2005,4,"111.0000000000000000","6.7300000000000000","35.0000000000000000"
"St_paul",2005,5,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2005,6,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2005,7,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2005,8,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2005,9,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2005,10,"8.0000000000000000","0.29000000000000000000","6.0000000000000000"
"St_paul",2005,11,"16.0000000000000000","0.57000000000000000000","12.0000000000000000"
"St_paul",2005,12,"87.0000000000000000","33.3900000000000000","48.0000000000000000"
"St_paul",2006,1,"34.0000000000000000","44.8100000000000000","59.0000000000000000"
"St_paul",2006,2,"65.0000000000000000","53.2100000000000000","82.0000000000000000"
"St_paul",2006,3,"87.0000000000000000","79.5200000000000000","122.0000000000000000"
"St_paul",2006,4,"2.0000000000000000","10.2700000000000000","40.0000000000000000"
"St_paul",2006,5,"14.0000000000000000","0.40000000000000000000","8.0000000000000000"
"St_paul",2006,6,"0.00000000000000000000","0.07000000000000000000","2.0000000000000000"
"St_paul",2006,7,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2006,8,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2006,9,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2006,10,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2006,11,"5.0000000000000000","0.17000000000000000000","5.0000000000000000"
"St_paul",2006,12,"39.0000000000000000","23.3500000000000000","32.0000000000000000"
"St_paul",2007,1,"55.0000000000000000","38.0600000000000000","52.0000000000000000"
"St_paul",2007,2,"70.0000000000000000","51.3900000000000000","64.0000000000000000"
"St_paul",2007,3,"62.0000000000000000","34.5800000000000000","69.0000000000000000"
"St_paul",2007,4,"2.0000000000000000","0.33000000000000000000","8.0000000000000000"
"St_paul",2007,5,"5.0000000000000000","0.16000000000000000000","4.0000000000000000"
"St_paul",2007,6,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2007,7,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2007,8,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2007,9,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2007,10,"3.0000000000000000","0.10000000000000000000","3.0000000000000000"
"St_paul",2007,11,"4.0000000000000000","0.14000000000000000000","3.0000000000000000"
"St_paul",2008,1,"111.0000000000000000","61.5200000000000000","84.0000000000000000"
"St_paul",2008,2,"38.0000000000000000","73.0700000000000000","94.0000000000000000"
"St_paul",2008,3,"59.0000000000000000","47.6600000000000000","64.0000000000000000"
"St_paul",2008,4,"42.0000000000000000","5.9700000000000000","36.0000000000000000"
"St_paul",2008,5,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2008,7,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2008,8,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2008,9,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2008,10,"25.0000000000000000","1.55000000000000000000","25.0000000000000000"
"St_paul",2009,1,"82.0000000000000000","88.5200000000000000","123.0000000000000000"
"St_paul",2009,2,"77.0000000000000000","118.4600000000000000","147.0000000000000000"
"St_paul",2009,3,"39.0000000000000000","97.3500000000000000","111.0000000000000000"
"St_paul",2009,6,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2009,7,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2009,8,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2009,9,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2009,10,"13.0000000000000000","0.58000000000000000000","9.0000000000000000"
"St_paul",2010,2,"92.0000000000000000","96.4300000000000000","125.0000000000000000"
"St_paul",2010,3,"39.0000000000000000","108.8700000000000000","129.0000000000000000"
"St_paul",2010,5,"13.0000000000000000","0.42000000000000000000","8.0000000000000000"
"St_paul",2010,6,"3.0000000000000000","0.10000000000000000000","3.0000000000000000"
"St_paul",2010,7,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2010,8,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2010,9,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2011,2,"38.0000000000000000","64.2500000000000000","77.0000000000000000"
"St_paul",2011,3,"50.0000000000000000","61.1600000000000000","78.0000000000000000"
"St_paul",2011,4,"0.00000000000000000000","3.7000000000000000","40.0000000000000000"
"St_paul",2011,5,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2011,6,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2011,7,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2011,8,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2011,9,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2011,10,"18.0000000000000000","1.81000000000000000000","16.0000000000000000"
"St_paul",2011,11,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2011,12,"80.0000000000000000","23.5300000000000000","63.0000000000000000"
"St_paul",2012,1,"47.0000000000000000","46.6500000000000000","58.0000000000000000"
"St_paul",2012,2,"4.0000000000000000","58.8600000000000000","67.0000000000000000"
"St_paul",2012,3,"16.0000000000000000","20.6100000000000000","50.0000000000000000"
"St_paul",2012,4,"126.0000000000000000","6.2000000000000000","41.0000000000000000"
"St_paul",2012,5,"3.0000000000000000","0.55000000000000000000","10.0000000000000000"
"St_paul",2012,6,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2012,7,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2012,8,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2012,9,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2012,10,"44.0000000000000000","3.5200000000000000","31.0000000000000000"
"St_paul",2012,11,"52.0000000000000000","7.8700000000000000","44.0000000000000000"
"St_paul",2012,12,"130.0000000000000000","68.5800000000000000","92.0000000000000000"
"St_paul",2013,1,"39.0000000000000000","86.1300000000000000","98.0000000000000000"
"St_paul",2013,2,"34.0000000000000000","88.9300000000000000","100.0000000000000000"
"St_paul",2013,3,"144.0000000000000000","106.3900000000000000","154.0000000000000000"
"St_paul",2013,4,"39.0000000000000000","67.1300000000000000","120.0000000000000000"
"St_paul",2013,5,"14.0000000000000000","0.45000000000000000000","8.0000000000000000"
"St_paul",2013,6,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2013,7,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2013,8,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2013,9,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2013,10,"2.0000000000000000","0.06000000000000000000","2.0000000000000000"
"St_paul",2013,11,"53.0000000000000000","8.8000000000000000","23.0000000000000000"
"St_paul",2013,12,"71.0000000000000000","17.4500000000000000","51.0000000000000000"
"St_paul",2014,1,"106.0000000000000000","80.3200000000000000","104.0000000000000000"
"St_paul",2014,2,"173.0000000000000000","120.2500000000000000","145.0000000000000000"
"St_paul",2014,3,"36.0000000000000000","110.9700000000000000","155.0000000000000000"
"St_paul",2014,4,"3.0000000000000000","27.2000000000000000","82.0000000000000000"
"St_paul",2014,5,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2014,6,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2014,7,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2014,8,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2014,9,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2014,10,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2014,11,"29.0000000000000000","6.4700000000000000","20.0000000000000000"
"St_paul",2014,12,"21.0000000000000000","2.3500000000000000","17.0000000000000000"
"St_paul",2015,1,"91.0000000000000000","21.9400000000000000","54.0000000000000000"
"St_paul",2015,2,"93.0000000000000000","55.4600000000000000","70.0000000000000000"
"St_paul",2015,3,"13.0000000000000000","39.0600000000000000","54.0000000000000000"
"St_paul",2015,4,"10.0000000000000000","0.67000000000000000000","10.0000000000000000"
"St_paul",2015,5,"6.0000000000000000","0.19000000000000000000","6.0000000000000000"
"St_paul",2015,6,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2015,7,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2015,8,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2015,9,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2015,10,"22.0000000000000000","0.90000000000000000000","15.0000000000000000"
"St_paul",2015,11,"5.0000000000000000","0.97000000000000000000","4.0000000000000000"
"St_paul",2015,12,"3.0000000000000000","0.26000000000000000000","2.0000000000000000"
"St_paul",2016,1,"117.0000000000000000","36.3500000000000000","60.0000000000000000"
"St_paul",2016,2,"150.0000000000000000","61.2400000000000000","106.0000000000000000"
"St_paul",2016,3,"62.0000000000000000","82.2300000000000000","117.0000000000000000"
"St_paul",2016,4,"12.0000000000000000","9.7300000000000000","48.0000000000000000"
"St_paul",2016,5,"10.0000000000000000","0.65000000000000000000","10.0000000000000000"
"St_paul",2016,6,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2016,7,"2.0000000000000000","0.06000000000000000000","2.0000000000000000"
"St_paul",2016,8,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2016,9,"0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"St_paul",2016,10,"10.0000000000000000","0.45000000000000000000","6.0000000000000000"
"St_paul",2016,11,"11.0000000000000000","1.50000000000000000000","5.0000000000000000"
"St_paul",2016,12,"6.0000000000000000","3.0000000000000000","7.0000000000000000"
"St_paul",2017,1,"15.0000000000000000","6.9400000000000000","12.0000000000000000"
"St_paul",2017,2,"90.0000000000000000","29.2900000000000000","49.0000000000000000"
"St_paul",2017,3,"77.0000000000000000","31.4500000000000000","58.0000000000000000"
